,Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote,Unnamed: 9
2068,LCAHW,"Landcadia Holdings II, Inc.",6.02,0.0,,2019.0,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/lcahw,
2144,LCAPU,Lionheart Acquisition Corp. II,9.99,0.0,,2020.0,Finance,Business Services,https://old.nasdaq.com/symbol/lcapu,
1060,ENTXW,Entera Bio Ltd.,0.1476,0.0,,2018.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/entxw,
4787,ELJ,"Entergy Louisiana, Inc.",26.4,0.0,,,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/elj,
3645,EMCB,WisdomTree Emerging Markets Corporate Bond Fund,74.805,0.0,,,,,https://old.nasdaq.com/symbol/emcb,
4786,ELC,"Entergy Louisiana, Inc.",26.0143,0.0,,2016.0,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/elc,
1247,LDSF,First Trust Low Duration Strategic Focus ETF,20.45,0.0,,,,,https://old.nasdaq.com/symbol/ldsf,
1441,KRMA,Global X Conscious Companies ETF,24.0814,0.0,,,,,https://old.nasdaq.com/symbol/krma,
4740,ELAT,Elanco Animal Health Incorporated,44.21,0.0,,2020.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/elat,
6177,LEAP.U,"Ribbit LEAP, Ltd.",,0.0,,2020.0,,,https://old.nasdaq.com/symbol/leap.u,
1952,ENZL,iShares MSCI New Zealand ETF,59.62,0.0,,,,,https://old.nasdaq.com/symbol/enzl,
1935,EMB,iShares J.P. Morgan USD Emerging Markets Bond ETF,112.81,0.0,,,,,https://old.nasdaq.com/symbol/emb,
3421,LATNW,Union Acquisition Corp. II,0.5859,0.0,,2019.0,Finance,Business Services,https://old.nasdaq.com/symbol/latnw,
1451,LNGR,Global X Longevity Thematic ETF,25.84,0.0,,,,,https://old.nasdaq.com/symbol/lngr,
4789,EMP,"Entergy Mississippi, LLC",27.16,0.0,,2016.0,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/emp,
2040,KTOVW,Kitov Pharma Ltd.,0.0602,0.0,,2015.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/ktovw,
4790,ENJ,"Entergy New Orleans, LLC",25.4,0.0,,,Public Utilities,Power Generation,https://old.nasdaq.com/symbol/enj,
5435,KTH,Lehman ABS Corporation,34.0,0.0,,,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/kth,
4761,ENBA,Enbridge Inc,25.81,0.0,,2018.0,Energy,Natural Gas Distribution,https://old.nasdaq.com/symbol/enba,
1945,EMXC,iShares MSCI Emerging Markets ex China ETF,47.73,0.0,,,,,https://old.nasdaq.com/symbol/emxc,
4791,ENO,"Entergy New Orleans, LLC",27.06,0.0,,2016.0,Public Utilities,Power Generation,https://old.nasdaq.com/symbol/eno,
2093,LACQU,Leisure Acquisition Corp.,10.55,0.0,,2017.0,Finance,Business Services,https://old.nasdaq.com/symbol/lacqu,
3420,LATNU,Union Acquisition Corp. II,10.4,0.0,,2019.0,Finance,Business Services,https://old.nasdaq.com/symbol/latnu,
2094,LACQW,Leisure Acquisition Corp.,0.3937,0.0,,2017.0,Finance,Business Services,https://old.nasdaq.com/symbol/lacqw,
1960,EMIF,iShares S&P Emerging Markets Infrastructure Index Fund,21.77,0.0,,,,,https://old.nasdaq.com/symbol/emif,
5357,KSU^,Kansas City Southern,30.0,0.0,,,Transportation,Railroads,https://old.nasdaq.com/symbol/ksu^,
1430,LANDP,Gladstone Land Corporation,26.28,0.0,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/landp,
4840,ENPC.U,Executive Network Partnering Corporation,,0.0,,2020.0,,,https://old.nasdaq.com/symbol/enpc.u,
4768,ENR^A,"Energizer Holdings, Inc.",87.7,0.0,,,,,https://old.nasdaq.com/symbol/enr^a,
1236,LEGR,First Trust Indxx Innovative Transaction & Process ETF,31.8,0.0,,,,,https://old.nasdaq.com/symbol/legr,
4703,EIC,Eagle Point Income Company Inc.,13.75,0.0,,2019.0,,,https://old.nasdaq.com/symbol/eic,
5442,LEN.B,Lennar Corporation,,0.0,,,Basic Industries,Homebuilding,https://old.nasdaq.com/symbol/len.b,
2163,LMFAW,"LM Funding America, Inc.",0.065,0.0,,2015.0,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/lmfaw,
2152,LIVKU,LIV Capital Acquisition Corp.,10.14,0.0,,2019.0,Finance,Business Services,https://old.nasdaq.com/symbol/livku,
2153,LIVKW,LIV Capital Acquisition Corp.,0.4981,0.0,,2020.0,Finance,Business Services,https://old.nasdaq.com/symbol/livkw,
1453,EFAS,Global X MSCI SuperDividend EAFE ETF,12.6257,0.0,,,,,https://old.nasdaq.com/symbol/efas,
1944,EEMA,iShares MSCI Emerging Markets Asia ETF,75.64,0.0,,,,,https://old.nasdaq.com/symbol/eema,
1445,EDUT,Global X Education ETF,16.1981,0.0,,,,,https://old.nasdaq.com/symbol/edut,
1246,LMBS,First Trust Low Duration Opportunities ETF,51.74,0.0,,,,,https://old.nasdaq.com/symbol/lmbs,
4810,EQH^A,"Equitable Holdings, Inc.",25.38,0.0,,,,,https://old.nasdaq.com/symbol/eqh^a,
2098,LEVLP,"Level One Bancorp, Inc.",25.4,0.0,,,Finance,Major Banks,https://old.nasdaq.com/symbol/levlp,
2799,EQRR,ProShares Equities for Rising Rates ETF,31.0324,0.0,,,,,https://old.nasdaq.com/symbol/eqrr,
2072,LMRKN,Landmark Infrastructure Partners LP,24.49,0.0,,,Consumer Services,Real Estate,https://old.nasdaq.com/symbol/lmrkn,
2073,LMRKO,Landmark Infrastructure Partners LP,24.55,0.0,,,Consumer Services,Real Estate,https://old.nasdaq.com/symbol/lmrko,
2074,LMRKP,Landmark Infrastructure Partners LP,25.05,0.0,,,Consumer Services,Real Estate,https://old.nasdaq.com/symbol/lmrkp,
1461,EDOC,Global X Telemedicine & Digital Health ETF,16.275,0.0,,,,,https://old.nasdaq.com/symbol/edoc,
7055,KLR.WS,"Kaleyra, Inc.",,0.0,,,,,https://old.nasdaq.com/symbol/klr.ws,
4814,EQD.U,Equity Distribution Acquisition Corp.,,0.0,,2020.0,,,https://old.nasdaq.com/symbol/eqd.u,
4747,EFC^A,Ellington Financial Inc.,21.45,0.0,,,,,https://old.nasdaq.com/symbol/efc^a,
4813,EQC^D,Equity Commonwealth,29.5,0.0,,,,,https://old.nasdaq.com/symbol/eqc^d,
2115,LILAR,Liberty Latin America Ltd.,0.65,0.0,,,Consumer Services,Television Services,https://old.nasdaq.com/symbol/lilar,
4738,EP^C,El Paso Corporation,49.39,0.0,,,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/ep^c,
4805,EPR^G,EPR Properties,20.0,0.0,,,,,https://old.nasdaq.com/symbol/epr^g,
4804,EPR^E,EPR Properties,29.5,0.0,,,,,https://old.nasdaq.com/symbol/epr^e,
5479,LGVW.WS,Longview Acquisition Corp.,,0.0,,,,,https://old.nasdaq.com/symbol/lgvw.ws,
5478,LGVW.U,Longview Acquisition Corp.,,0.0,,2020.0,,,https://old.nasdaq.com/symbol/lgvw.u,
4803,EPR^C,EPR Properties,20.09,0.0,,,,,https://old.nasdaq.com/symbol/epr^c,
2143,LGHLW,Lion Group Holding Ltd.,0.1,0.0,,,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/lghlw,
5463,LGF.B,Lions Gate Entertainment Corporation,,0.0,,2016.0,,,https://old.nasdaq.com/symbol/lgf.b,
5462,LGF.A,Lions Gate Entertainment Corporation,,0.0,,,,,https://old.nasdaq.com/symbol/lgf.a,
5432,LGC.WS,Legacy Acquisition Corp.,,0.0,,,,,https://old.nasdaq.com/symbol/lgc.ws,
5431,LGC.U,Legacy Acquisition Corp.,,0.0,,2017.0,,,https://old.nasdaq.com/symbol/lgc.u,
2103,LFACW,LF Capital Acquistion Corp.,1.77,0.0,,2018.0,Finance,Business Services,https://old.nasdaq.com/symbol/lfacw,
2102,LFACU,LF Capital Acquistion Corp.,12.2,0.0,,2018.0,Finance,Business Services,https://old.nasdaq.com/symbol/lfacu,
2266,MCMJW,Merida Merger Corp. I,0.56,0.0,,2019.0,Finance,Business Services,https://old.nasdaq.com/symbol/mcmjw,
4682,DUKH,Duke Energy Corporation,25.92,0.0,,,Public Utilities,Power Generation,https://old.nasdaq.com/symbol/dukh,
1913,ESGU,iShares ESG Aware MSCI USA ETF,76.31,0.0,,,,,https://old.nasdaq.com/symbol/esgu,
4628,DLR^G,"Digital Realty Trust, Inc.",25.03,0.0,,,,,https://old.nasdaq.com/symbol/dlr^g,
5306,JPM^G,J P Morgan Chase & Co,25.425,0.0,,,,,https://old.nasdaq.com/symbol/jpm^g,
4631,DLR^L,"Digital Realty Trust, Inc.",27.3,0.0,,,,,https://old.nasdaq.com/symbol/dlr^l,
5615,MNR^C,Monmouth Real Estate Investment Corporation,24.9616,0.0,,,,,https://old.nasdaq.com/symbol/mnr^c,
2200,MNSBP,"MainStreet Bancshares, Inc.",25.09,0.0,,,,,https://old.nasdaq.com/symbol/mnsbp,
4630,DLR^K,"Digital Realty Trust, Inc.",27.5816,0.0,,,,,https://old.nasdaq.com/symbol/dlr^k,
4629,DLR^J,"Digital Realty Trust, Inc.",26.3801,0.0,,,,,https://old.nasdaq.com/symbol/dlr^j,
4627,DLR^C,"Digital Realty Trust, Inc.",25.98,0.0,,,,,https://old.nasdaq.com/symbol/dlr^c,
5308,JPM^J,J P Morgan Chase & Co,26.62,0.0,,,Finance,Major Banks,https://old.nasdaq.com/symbol/jpm^j,
5305,JPM^D,J P Morgan Chase & Co,27.691,0.0,,,,,https://old.nasdaq.com/symbol/jpm^d,
966,DLPNW,"Dolphin Entertainment, Inc.",0.0603,0.0,,,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/dlpnw,
5304,JPM^C,J P Morgan Chase & Co,27.8,0.0,,,,,https://old.nasdaq.com/symbol/jpm^c,
5619,MOG.A,Moog Inc.,,0.0,,,,,https://old.nasdaq.com/symbol/mog.a,
5620,MOG.B,Moog Inc.,,0.0,,,,,https://old.nasdaq.com/symbol/mog.b,
4690,DLNG^B,Dynagas LNG Partners LP,18.5168,0.0,,,,,https://old.nasdaq.com/symbol/dlng^b,
5307,JPM^H,J P Morgan Chase & Co,25.66,0.0,,,Finance,Major Banks,https://old.nasdaq.com/symbol/jpm^h,
4792,ETI^,Entergy Texas Inc,26.87,0.0,,,,,https://old.nasdaq.com/symbol/eti^,
5339,JW.A,"John Wiley & Sons, Inc.",,0.0,,,,,https://old.nasdaq.com/symbol/jw.a,
1908,DMXF,iShares ESG Advanced MSCI EAFE ETF,56.358,0.0,,,,,https://old.nasdaq.com/symbol/dmxf,
4639,DMYT.WS,"dMY Technology Group, Inc.",,0.0,,,,,https://old.nasdaq.com/symbol/dmyt.ws,
4638,DMYT.U,"dMY Technology Group, Inc.",,0.0,,2020.0,,,https://old.nasdaq.com/symbol/dmyt.u,
2203,MLAC,Malacca Straits Acquisition Company Limited,9.7746,0.0,,2020.0,Finance,Business Services,https://old.nasdaq.com/symbol/mlac,
2204,MLACU,Malacca Straits Acquisition Company Limited,9.92,0.0,,2020.0,Finance,Business Services,https://old.nasdaq.com/symbol/mlacu,
2205,MLACW,Malacca Straits Acquisition Company Limited,0.4,0.0,,2020.0,Finance,Business Services,https://old.nasdaq.com/symbol/mlacw,
4640,DMYD.U,"dMY Technology Group, Inc. II",,0.0,,2020.0,,,https://old.nasdaq.com/symbol/dmyd.u,
4625,DMS.WS,"Digital Media Solutions, Inc.",,0.0,,,,,https://old.nasdaq.com/symbol/dms.ws,
2333,MNCLW,Monocle Acquisition Corporation,0.615,0.0,,2019.0,Consumer Durables,Industrial Specialties,https://old.nasdaq.com/symbol/mnclw,
4624,DMS,"Digital Media Solutions, Inc.",8.4,0.0,,2018.0,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/dms,
1987,JSML,Janus Henderson Small Cap Growth Alpha ETF,47.2717,0.0,,,,,https://old.nasdaq.com/symbol/jsml,
1988,JSMD,Janus Henderson Small/Mid Cap Growth Alpha ETF,51.21,0.0,,,,,https://old.nasdaq.com/symbol/jsmd,
2396,JSM,Navient Corporation,22.7022,0.0,,,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/jsm,
4653,DLY,DoubleLine Yield Opportunities Fund,18.01,0.0,,2020.0,,,https://old.nasdaq.com/symbol/dly,
2332,MNCLU,Monocle Acquisition Corporation,11.97,0.0,,2019.0,Consumer Durables,Industrial Specialties,https://old.nasdaq.com/symbol/mnclu,
4689,DLNG^A,Dynagas LNG Partners LP,22.14,0.0,,,,,https://old.nasdaq.com/symbol/dlng^a,
4770,ETP^C,"Energy Transfer Operating, L.P.",19.28,0.0,,,,,https://old.nasdaq.com/symbol/etp^c,
4771,ETP^D,"Energy Transfer Operating, L.P.",19.4,0.0,,,,,https://old.nasdaq.com/symbol/etp^d,
933,DFPHU,DFP Healthcare Acquisitions Corp.,10.7,0.0,,2020.0,Finance,Business Services,https://old.nasdaq.com/symbol/dfphu,
5623,MS^E,Morgan Stanley,28.5,0.0,,,,,https://old.nasdaq.com/symbol/ms^e,
5624,MS^F,Morgan Stanley,28.2,0.0,,,,,https://old.nasdaq.com/symbol/ms^f,
5625,MS^I,Morgan Stanley,28.2983,0.0,,,,,https://old.nasdaq.com/symbol/ms^i,
5626,MS^K,Morgan Stanley,27.96,0.0,,,,,https://old.nasdaq.com/symbol/ms^k,
5627,MS^L,Morgan Stanley,26.37,0.0,,,,,https://old.nasdaq.com/symbol/ms^l,
934,DFPHW,DFP Healthcare Acquisitions Corp.,1.8,0.0,,2020.0,Finance,Business Services,https://old.nasdaq.com/symbol/dfphw,
2352,MTBCP,"MTBC, Inc.",25.63,0.0,,,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/mtbcp,
912,DINT,Davis Select International ETF,20.2824,0.0,,,,,https://old.nasdaq.com/symbol/dint,
3925,MTCN,ArcelorMittal,34.61,0.0,,2020.0,Basic Industries,Steel/Iron Ore,https://old.nasdaq.com/symbol/mtcn,
5450,DFNS.WS,LGL Systems Acquisition Corp.,,0.0,,,,,https://old.nasdaq.com/symbol/dfns.ws,
5449,DFNS.U,LGL Systems Acquisition Corp.,,0.0,,2020.0,,,https://old.nasdaq.com/symbol/dfns.u,
911,DFNL,Davis Select Financial ETF,19.75,0.0,,,,,https://old.nasdaq.com/symbol/dfnl,
19,JFKKW,8i Enterprises Acquisition Corp,1.02,0.0,,2019.0,Finance,Business Services,https://old.nasdaq.com/symbol/jfkkw,
5549,MTL^,Mechel PAO,0.47,0.0,,,,,https://old.nasdaq.com/symbol/mtl^,
5622,MS^A,Morgan Stanley,23.89,0.0,,,,,https://old.nasdaq.com/symbol/ms^a,
5346,JIH.U,"Juniper Industrial Holdings, Inc.",,0.0,,2019.0,,,https://old.nasdaq.com/symbol/jih.u,
5347,JIH.WS,"Juniper Industrial Holdings, Inc.",,0.0,,,,,https://old.nasdaq.com/symbol/jih.ws,
4660,DGNR.U,Dragoneer Growth Opportunities Corp.,,0.0,,2020.0,,,https://old.nasdaq.com/symbol/dgnr.u,
3646,DGRE,WisdomTree Emerging Markets Quality Dividend Growth Fund,24.985,0.0,,,,,https://old.nasdaq.com/symbol/dgre,
3653,DGRS,WisdomTree U.S. SmallCap Quality Dividend Growth Fund,31.9815,0.0,,,,,https://old.nasdaq.com/symbol/dgrs,
1937,JKI,iShares Morningstar Mid-Cap ETF,136.7301,0.0,,,,,https://old.nasdaq.com/symbol/jki,
3652,DGRW,WisdomTree U.S. Quality Dividend Growth Fund,49.58,0.0,,,,,https://old.nasdaq.com/symbol/dgrw,
958,DHCNI,Diversified Healthcare Trust ,19.0,0.0,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/dhcni,
959,DHCNL,Diversified Healthcare Trust ,19.655,0.0,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/dhcnl,
1946,EUFN,iShares MSCI Europe Financials Sector Index Fund,14.68,0.0,,,,,https://old.nasdaq.com/symbol/eufn,
4590,DHR^A,Danaher Corporation,1445.34,0.0,,,,,https://old.nasdaq.com/symbol/dhr^a,
4591,DHR^B,Danaher Corporation,1244.62,0.0,,,,,https://old.nasdaq.com/symbol/dhr^b,
2338,MRCCL,Monroe Capital Corporation,24.16,0.0,,,,,https://old.nasdaq.com/symbol/mrccl,
1996,JMPNL,JMP Group LLC,23.22,0.0,,,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/jmpnl,
1997,JMPNZ,JMP Group LLC,21.77,0.0,,,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/jmpnz,
4772,ETP^E,"Energy Transfer Operating, L.P.",20.4617,0.0,,,,,https://old.nasdaq.com/symbol/etp^e,
5543,MKC.V,"McCormick & Company, Incorporated",,0.0,,,Consumer Non-Durables,Packaged Foods,https://old.nasdaq.com/symbol/mkc.v,
5340,JW.B,"John Wiley & Sons, Inc.",,0.0,,,,,https://old.nasdaq.com/symbol/jw.b,
4681,DUKB,Duke Energy Corporation,27.95,0.0,,2018.0,Public Utilities,Power Generation,https://old.nasdaq.com/symbol/dukb,
1853,KBWR,Invesco KBW Regional Banking ETF,34.2044,0.0,,,,,https://old.nasdaq.com/symbol/kbwr,
4621,DSX^B,Diana Shipping inc.,23.1,0.0,,,,,https://old.nasdaq.com/symbol/dsx^b,
5371,KCAC.U,Kensington Capital Acquisition Corp.,,0.0,,2020.0,,,https://old.nasdaq.com/symbol/kcac.u,
5370,KCAC,Kensington Capital Acquisition Corp.,17.88,0.0,,2020.0,Finance,Business Services,https://old.nasdaq.com/symbol/kcac,
3476,ESPO,VanEck Vectors Video Gaming and eSports ETF,60.2,0.0,,,,,https://old.nasdaq.com/symbol/espo,
1851,KBWY,Invesco KBW Premium Yield Equity REIT ETF,18.69,0.0,,,,,https://old.nasdaq.com/symbol/kbwy,
5569,MER^K,"Merrill Lynch & Co., Inc.",26.61,0.0,,,,,https://old.nasdaq.com/symbol/mer^k,
1852,KBWP,Invesco KBW Property & Casualty Insurance ETF,57.6929,0.0,,,,,https://old.nasdaq.com/symbol/kbwp,
4665,DS^C,Drive Shack Inc.,9.62,0.0,,,,,https://old.nasdaq.com/symbol/ds^c,
1850,KBWD,Invesco KBW High Dividend Yield Financial ETF,13.96,0.0,,,,,https://old.nasdaq.com/symbol/kbwd,
2281,METXW,Meten EdtechX Education Group Ltd.,0.3969,0.0,,,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/metxw,
5574,MET^A,"MetLife, Inc.",24.86,0.0,,,,,https://old.nasdaq.com/symbol/met^a,
5575,MET^E,"MetLife, Inc.",27.21,0.0,,,,,https://old.nasdaq.com/symbol/met^e,
5576,MET^F,"MetLife, Inc.",26.25,0.0,,,,,https://old.nasdaq.com/symbol/met^f,
5562,MFAC.U,Megalith Financial Acquisition Corp.,,0.0,,2018.0,,,https://old.nasdaq.com/symbol/mfac.u,
4664,DS^B,Drive Shack Inc.,10.8,0.0,,,,,https://old.nasdaq.com/symbol/ds^b,
4666,DS^D,Drive Shack Inc.,10.8,0.0,,,,,https://old.nasdaq.com/symbol/ds^d,
3774,MITT^C,"AG Mortgage Investment Trust, Inc.",14.61,0.0,,,,,https://old.nasdaq.com/symbol/mitt^c,
4669,DTP,DTE Energy Company,45.86,0.0,,,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/dtp,
2739,KCAPL,Portman Ridge Finance Corporation,24.64,0.0,,,,,https://old.nasdaq.com/symbol/kcapl,
5554,MCV,Medley Capital Corporation,22.1101,0.0,,,,,https://old.nasdaq.com/symbol/mcv,
5555,MCX,Medley Capital Corporation,24.3999,0.0,,2015.0,,,https://old.nasdaq.com/symbol/mcx,
4672,DTY,DTE Energy Company,26.27,0.0,,2016.0,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/dty,
4671,DTW,DTE Energy Company,26.5399,0.0,,2017.0,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/dtw,
4670,DTQ,DTE Energy Company,25.5,0.0,,,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/dtq,
2249,MDGSW,Medigus Ltd.,0.1725,0.0,,,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/mdgsw,
2241,MDRRP,"Medalist Diversified REIT, Inc.",12.75,0.0,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/mdrrp,
1256,MDIV,First Trust Multi-Asset Diversified Income Index Fund,13.87,0.0,,,,,https://old.nasdaq.com/symbol/mdiv,
4245,DTLA^,Brookfield DTLA Inc.,14.87,0.0,,,,,https://old.nasdaq.com/symbol/dtla^,
5556,MDLQ,Medley LLC,5.9,0.0,,2017.0,Finance,Investment Managers,https://old.nasdaq.com/symbol/mdlq,
5557,MDLX,Medley LLC,5.18,0.0,,2016.0,Finance,Investment Managers,https://old.nasdaq.com/symbol/mdlx,
4668,DTJ,DTE Energy Company,25.53,0.0,,2016.0,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/dtj,
5372,KCAC.WS,Kensington Capital Acquisition Corp.,,0.0,,,,,https://old.nasdaq.com/symbol/kcac.ws,
5563,MFAC.WS,Megalith Financial Acquisition Corp.,,0.0,,,,,https://old.nasdaq.com/symbol/mfac.ws,
5582,MFA^B,"MFA Financial, Inc.",20.25,0.0,,,,,https://old.nasdaq.com/symbol/mfa^b,
5583,MFA^C,"MFA Financial, Inc.",17.97,0.0,,,,,https://old.nasdaq.com/symbol/mfa^c,
939,DPHCU,DiamondPeak Holdings Corp.,31.3,0.0,,2019.0,Finance,Business Services,https://old.nasdaq.com/symbol/dphcu,
5510,MHNC,"Maiden Holdings, Ltd.",21.9023,0.0,,2013.0,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/mhnc,
5506,MH^A,"Maiden Holdings, Ltd.",9.0044,0.0,,,,,https://old.nasdaq.com/symbol/mh^a,
5507,MH^C,"Maiden Holdings, Ltd.",9.0104,0.0,,,,,https://old.nasdaq.com/symbol/mh^c,
5508,MH^D,"Maiden Holdings, Ltd.",9.11,0.0,,,,,https://old.nasdaq.com/symbol/mh^d,
1003,ESSCW,East Stone Acquisition Corporation,0.23,0.0,,2020.0,Finance,Business Services,https://old.nasdaq.com/symbol/esscw,
940,DPHCW,DiamondPeak Holdings Corp.,12.0,0.0,,2019.0,Finance,Business Services,https://old.nasdaq.com/symbol/dphcw,
1452,MILN,Global X Millennials Thematic ETF,30.41,0.0,,,,,https://old.nasdaq.com/symbol/miln,
1849,KBWB,Invesco KBW Bank ETF,39.67,0.0,,,,,https://old.nasdaq.com/symbol/kbwb,
5319,JWS.WS,Jaws Acquisition Corp.,,0.0,,,,,https://old.nasdaq.com/symbol/jws.ws,
2307,MINDP,"MIND Technology, Inc.",17.75,0.0,,,Technology,Diversified Commercial Services,https://old.nasdaq.com/symbol/mindp,
5318,JWS.U,Jaws Acquisition Corp.,,0.0,,2020.0,,,https://old.nasdaq.com/symbol/jws.u,
990,ETACU,E.Merge Technology Acquisition Corp.,10.08,0.0,,2020.0,Finance,Business Services,https://old.nasdaq.com/symbol/etacu,
3772,MITT^A,"AG Mortgage Investment Trust, Inc.",14.93,0.0,,,,,https://old.nasdaq.com/symbol/mitt^a,
3773,MITT^B,"AG Mortgage Investment Trust, Inc.",14.71,0.0,,,,,https://old.nasdaq.com/symbol/mitt^b,
1002,ESSCU,East Stone Acquisition Corporation,10.42,0.0,,2020.0,Finance,Business Services,https://old.nasdaq.com/symbol/esscu,
5509,MHLA,"Maiden Holdings, Ltd.",19.84,0.0,,2016.0,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/mhla,
946,DRADP,Digirad Corporation,8.45,0.0,,,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://old.nasdaq.com/symbol/dradp,
1001,ESSCR,East Stone Acquisition Corporation,0.2292,0.0,,2020.0,Finance,Business Services,https://old.nasdaq.com/symbol/esscr,
4619,DRH^A,Diamondrock Hospitality Company,26.45,0.0,,,,,https://old.nasdaq.com/symbol/drh^a,
2016,KBLMR,KBL Merger Corp. IV,0.2815,0.0,,2017.0,Finance,Business Services,https://old.nasdaq.com/symbol/kblmr,
2017,KBLMU,KBL Merger Corp. IV,12.2,0.0,,2017.0,Finance,Business Services,https://old.nasdaq.com/symbol/kblmu,
3769,MGR,"Affiliated Managers Group, Inc.",27.8,0.0,,2019.0,Finance,Investment Managers,https://old.nasdaq.com/symbol/mgr,
903,DRIOW,DarioHealth Corp.,0.07,0.0,,,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/driow,
1438,DRIV,Global X Autonomous & Electric Vehicles ETF,17.17,0.0,,,,,https://old.nasdaq.com/symbol/driv,
927,DRMT,Dermavant Sciences Ltd.,,0.0,,,,,https://old.nasdaq.com/symbol/drmt,
2018,KBLMW,KBL Merger Corp. IV,0.2899,0.0,,2017.0,Finance,Business Services,https://old.nasdaq.com/symbol/kblmw,
4645,DRUA,"Dominion Energy, Inc.",25.95,0.0,,2016.0,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/drua,
5584,MFO,"MFA Financial, Inc.",23.83,0.0,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/mfo,
2051,KBNTW,"Kubient, Inc.",1.1,0.0,,2020.0,Technology,EDP Services,https://old.nasdaq.com/symbol/kbntw,
2244,MFINL,Medallion Financial Corp.,25.4,0.0,,,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/mfinl,
905,DSKEW,"Daseke, Inc.",0.17,0.0,,2015.0,Consumer Services,Transportation Services,https://old.nasdaq.com/symbol/dskew,
722,CMCTP,CIM Commercial Trust Corporation,28.5934,0.0,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/cmctp,
2656,PAVMW,PAVmed Inc.,0.88,0.0,,2016.0,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/pavmw,
6345,SOJC,Southern Company (The),26.5859,0.0,,2017.0,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/sojc,
1622,HPKEW,"HighPeak Energy, Inc.",0.9007,0.0,,,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/hpkew,
1805,BSMN,Invesco BulletShares 2023 Municipal Bond ETF,25.585,0.0,,,,,https://old.nasdaq.com/symbol/bsmn,
6149,RTP.U,Reinvent Technology Partners,,0.0,,2020.0,,,https://old.nasdaq.com/symbol/rtp.u,
1801,BSMM,Invesco BulletShares 2022 Municipal Bond ETF,25.43,0.0,,,,,https://old.nasdaq.com/symbol/bsmm,
1797,BSML,Invesco BulletShares 2021 Municipal Bond ETF,25.345,0.0,,,,,https://old.nasdaq.com/symbol/bsml,
1821,BSJS,Invesco BulletShares 2028 High Yield Corporate Bond ETF,24.8125,0.0,,,,,https://old.nasdaq.com/symbol/bsjs,
1818,BSJR,Invesco BulletShares 2027 High Yield Corporate Bond ETF,24.769,0.0,,,,,https://old.nasdaq.com/symbol/bsjr,
1815,BSJQ,Invesco BulletShares 2026 High Yield Corporate Bond ETF,24.83,0.0,,,,,https://old.nasdaq.com/symbol/bsjq,
1809,BSMO,Invesco BulletShares 2024 Municipal Bond ETF,25.655,0.0,,,,,https://old.nasdaq.com/symbol/bsmo,
1812,BSJP,Invesco BulletShares 2025 High Yield Corporate Bond ETF,23.74,0.0,,,,,https://old.nasdaq.com/symbol/bsjp,
